video_id,title,description,channel_id,channel_title,published_at,category_id,tags,default_language,thumbnail_url,view_count,like_count,comment_count,duration_seconds,definition,caption,privacy_status,upload_status,published_at_local,title_length,description_length,tag_count,like_ratio,comment_ratio,engagement_ratio,collected_at,collection_date,channel_category,title_word_count,description_word_count,duration_minutes,duration_category,category_name,subscriber_count,video_count,avg_views_per_video,channel_size,year,month,day,hour,day_of_week,day_of_year,week_of_year,is_weekend,quarter,publish_time_category,days_since_published,weeks_since_published,title_sentiment_polarity,title_sentiment_subjectivity,title_exclamation_count,title_question_count,title_caps_ratio,title_has_tutorial,title_has_review,title_has_unboxing,title_has_vlog,title_has_challenge,title_has_reaction,title_has_how_to,title_has_tips,title_has_tricks,viewership_category,is_viral,engagement_level,view_score,engagement_score,success_score
wjoRaufH_LM,මේ තමයි ඇත්තම ආදරේ ❤️,ආලවන්තී මුල සිට නරඹන්න 👉https://www.sirasa.lk/z7cJyM ලංකාවේ ජනප්රියම ටෙලිනාට්යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 👉 www.youtube.com/@SirasaOfficial 𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 *𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk *𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk *𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv *𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk *𝗪𝗲𝗯 - https://www.sirasatv.lk #SirasaTV #ThePeoplesChannel #lka,UCn0XmAUFv6d2tofMFEesSNw,Sirasa TV,2025-07-23 05:05:18+00:00,24,"['sirasa tv', 'sirasa tv youtube', 'sirasa tv live', 'drama promo', 'latest promo', 'sirasa drama', 'drama trailer', 'drama clips', 'travel', 'sinhala', 'sirasa tv drama', 'viral clips', 'viral videos', 'sirasa tv digital', 'sirasa live', 'latest promos', 'sneak peek', 'web clips', 'daily soaps', 'drama', 'latest', 'scene', 'sirasa today', 'sirasa promo', 'sirasa trailers', 'promo', 'drama scenes', 'sinhala drama', 'sinhala trailer', 'latest clips', 'best scene', 'aalawanthi', 'ආලවන්තී', 'aalawanthi sirasa tv', 'aalawanthi trailer']",si,https://i.ytimg.com/vi/wjoRaufH_LM/hqdefault.jpg,39435,856,26,113,hd,False,public,processed,2025-07-23 10:35:18+05:30,21,447,35,0.02170605538087027,0.0006592960746526017,0.02236535145552287,2025-07-23T18:14:31.631557,2025-07-23,news_media,5,40,1.8833333333333333,short,Entertainment,3580000,17479,153031.22741575606,mega,2025,7,23,10,2,204,30,False,3,morning,0,0.0,0.0,0.0,0,0,0.0,False,False,False,False,False,False,False,False,False,high,0,low,0.0020240755761649805,0.12342641413420756,0.03844477714357775
_hMcLmFHZaY,ඔයාව පරිස්සම් කරගන්න ඕනි 😥,මාව මතකද මුල සිට නරඹන්න 👉 https://www.sirasa.lk/Cj2pp6 ලංකාවේ ජනප්රියම ටෙලිනාට්යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 👉 www.youtube.com/@SirasaOfficial 𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 *𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk *𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk *𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv *𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk *𝗪𝗲𝗯 - https://www.sirasatv.lk #SirasaTV #ThePeoplesChannel #lka,UCn0XmAUFv6d2tofMFEesSNw,Sirasa TV,2025-07-23 02:00:37+00:00,24,"['sirasa tv', 'sirasa tv youtube', 'sirasa tv live', 'drama promo', 'latest promo', 'sirasa drama', 'drama trailer', 'drama clips', 'sinhala', 'sirasa tv drama', 'viral clips', 'sirasa tv digital', 'latest promos', 'sneak peek', 'web clips', 'daily soaps', 'drama', 'latest', 'scene', 'sirasa today', 'sirasa promo', 'sirasa trailers', 'promo', 'drama scenes', 'sinhala drama', 'sinhala trailer', 'latest clips', 'best scene', 'මාවමතකද', 'MaawaMathakada', 'Maawa Mathakada sirasa tv', 'Maa trailer', 'Maawa Mathakada teaser']",si,https://i.ytimg.com/vi/_hMcLmFHZaY/hqdefault.jpg,1348,29,0,36,hd,False,public,processed,2025-07-23 07:30:37+05:30,26,449,33,0.021497405485544848,0.0,0.021497405485544848,2025-07-23T18:14:31.631557,2025-07-23,news_media,5,42,0.6,very_short,Entertainment,3580000,17479,153031.22741575606,mega,2025,7,23,7,2,204,30,False,3,morning,0,0.0,0.0,0.0,0,0,0.0,False,False,False,False,False,False,False,False,False,medium_low,0,low,6.903990794131413e-05,0.11863652925582037,0.035639286712305034
HOy2JYe118Y,කලින් වතාවකුත් කිව්වනේ 😡,රොකී මුල සිට නරඹන්න 👉 https://www.sirasa.lk/3tAGs2 ලංකාවේ ජනප්රියම ටෙලිනාට්යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 👉 www.youtube.com/@SirasaOfficial 𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 *𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk *𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk *𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv *𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk *𝗪𝗲𝗯 - https://www.sirasatv.lk #SirasaTV #ThePeoplesChannel #lka,UCn0XmAUFv6d2tofMFEesSNw,Sirasa TV,2025-07-23 01:30:10+00:00,24,"['sirasa tv', 'sirasa tv youtube', 'sirasa tv live', 'drama promo', 'latest promo', 'sirasa drama', 'drama trailer', 'drama clips', 'travel', 'sinhala', 'sirasa tv drama', 'viral clips', 'viral videos', 'sirasa tv digital', 'sirasa live', 'latest promos', 'sneak peek', 'web clips', 'daily soaps', 'drama', 'latest', 'scene', 'sirasa today', 'sirasa promo', 'sirasa trailers', 'promo', 'drama scenes', 'sinhala drama', 'sinhala trailer', 'latest clips', 'best scene', 'රොකී', 'rocky', 'rocky promo', 'rocky sirasa tv', 'rocky trailer', 'rocky teaser']",si,https://i.ytimg.com/vi/HOy2JYe118Y/hqdefault.jpg,14445,364,2,35,hd,False,public,processed,2025-07-23 07:00:10+05:30,24,445,37,0.025197286446075037,0.00013844662882458813,0.025335733074899627,2025-07-23T18:14:31.631557,2025-07-23,news_media,4,41,0.5833333333333334,very_short,Entertainment,3580000,17479,153031.22741575606,mega,2025,7,23,7,2,204,30,False,3,morning,0,0.0,0.0,0.0,0,0,0.0,False,False,False,False,False,False,False,False,False,medium_high,0,medium,0.0007413192196940213,0.13981889303707318,0.04246459136490777
uQQ7RLVvlrU,කවුද ඒ කාලේ තනි රැක්කේ ,ආලවන්තී මුල සිට නරඹන්න 👉https://www.sirasa.lk/z7cJyM ලංකාවේ ජනප්රියම ටෙලිනාට්යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 👉 www.youtube.com/@SirasaOfficial 𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 *𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk *𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk *𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv *𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk *𝗪𝗲𝗯 - https://www.sirasatv.lk #SirasaTV #ThePeoplesChannel #lka,UCn0XmAUFv6d2tofMFEesSNw,Sirasa TV,2025-07-23 01:01:02+00:00,24,"['sirasa tv', 'sirasa tv youtube', 'sirasa tv live', 'drama promo', 'latest promo', 'sirasa drama', 'drama trailer', 'drama clips', 'travel', 'sinhala', 'sirasa tv drama', 'viral clips', 'viral videos', 'sirasa tv digital', 'sirasa live', 'latest promos', 'sneak peek', 'web clips', 'daily soaps', 'drama', 'latest', 'scene', 'sirasa today', 'sirasa promo', 'sirasa trailers', 'promo', 'drama scenes', 'sinhala drama', 'sinhala trailer', 'latest clips', 'best scene', 'aalawanthi', 'ආලවන්තී', 'aalawanthi sirasa tv', 'aalawanthi trailer']",si,https://i.ytimg.com/vi/uQQ7RLVvlrU/hqdefault.jpg,11258,227,2,37,hd,False,public,processed,2025-07-23 06:31:02+05:30,23,447,35,0.02016164845901057,0.00017763566924238386,0.020339284128252953,2025-07-23T18:14:31.631557,2025-07-23,news_media,5,40,0.6166666666666667,very_short,Entertainment,3580000,17479,153031.22741575606,mega,2025,7,23,6,2,204,30,False,3,night,0,0.0,0.0,0.0,0,0,0.0,False,False,False,False,False,False,False,False,False,medium_high,0,low,0.0005777280028843796,0.11224526969761289,0.03407799051130293
vh3LGrPolJQ,තව වතාවක් හම්බවෙන්න ඕනි 🥺,මායාවී මුල සිට නරඹන්න 👉 https://www.sirasa.lk/PhkG31 ලංකාවේ ජනප්රියම ටෙලිනාට්යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 👉 www.youtube.com/@SirasaOfficial 𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 *𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk *𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk *𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv *𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk *𝗪𝗲𝗯 - https://www.sirasatv.lk #SirasaTV #ThePeoplesChannel #lka,UCn0XmAUFv6d2tofMFEesSNw,Sirasa TV,2025-07-23 00:30:48+00:00,24,"['sirasa tv', 'sirasa tv youtube', 'sirasa tv live', 'drama promo', 'latest promo', 'sirasa drama', 'drama trailer', 'drama clips', 'travel', 'sinhala', 'sirasa tv drama', 'viral clips', 'viral videos', 'sirasa tv digital', 'sirasa live', 'latest promos', 'sneak peek', 'web clips', 'daily soaps', 'drama', 'latest', 'scene', 'sirasa today', 'sirasa promo', 'sirasa trailers', 'promo', 'drama scenes', 'sinhala drama', 'sinhala trailer', 'latest clips', 'best scene', 'maayavi', 'මායාවී', 'maayavi sirasa tv', 'maayavi teaser', 'maayavi trailer']",si,https://i.ytimg.com/vi/vh3LGrPolJQ/hqdefault.jpg,12986,246,8,40,hd,False,public,processed,2025-07-23 06:00:48+05:30,25,447,36,0.018942018942018943,0.000616000616000616,0.019558019558019557,2025-07-23T18:14:31.631557,2025-07-23,news_media,5,41,0.6666666666666666,very_short,Entertainment,3580000,17479,153031.22741575606,mega,2025,7,23,6,2,204,30,False,3,night,0,0.0,0.0,0.0,0,0,0.0,False,False,False,False,False,False,False,False,False,medium_high,0,low,0.0006664276020833318,0.1079337486117147,0.03284662390497274
mw_XTonQHlI,Aalawanthi (ආලවන්තී) | Episode 169 | 22nd July 2025 | Sirasa TV,ලංකාවේ ජනප්රියම ටෙලිනාට්යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 👉 www.youtube.com/@SirasaOfficial 𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 *𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk *𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk *𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv *𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk *𝗪𝗲𝗯 - https://www.sirasatv.lk #SirasaTV #ThePeoplesChannel #lka,UCn0XmAUFv6d2tofMFEesSNw,Sirasa TV,2025-07-22 15:45:06+00:00,24,"['sirasa tv', 'sirasa tv live', 'live sirasa tv', 'sirasa tv live now', 'sirasa tv today', 'sirasa tv channel', 'sirasa tv channel live', 'sirasa tv live online', 'sirasa', 'sirasa youtube', 'sirasa live', 'sinhala teledrama', 'aalawanthi', 'aalawanthi drama', 'aalawanthi teledrama', 'ආලවන්තී', 'aalawanthi sirasa tv', 'aalawanthi sirasa', 'sirasa aalawanthi', 'aalawanthi episode', 'alawanthi', 'aalawanthi today', 'sirasa tv aalawanthi', 'alawanthi sirasa', 'alawanthi teledrama', 'ආලවන්ති', 'ආලවන්ති teledrama']",si,https://i.ytimg.com/vi/mw_XTonQHlI/hqdefault.jpg,150438,3166,95,1135,hd,False,public,processed,2025-07-22 21:15:06+05:30,63,394,27,0.021045074747904468,0.0006314851866869629,0.02167655993459143,2025-07-23T18:14:31.631557,2025-07-23,news_media,12,35,18.916666666666668,long,Entertainment,3580000,17479,153031.22741575606,mega,2025,7,22,21,1,203,30,False,3,evening,1,0.14285714285714285,0.0,0.0,0,0,0.09523809523809523,False,False,False,False,False,False,False,False,False,viral,1,low,0.007721946878179621,0.11962521889327066,0.04129292848270693
skM4spMrGN8,Rocky (රොකී) Chapter II | Episode 242 | 22nd July 2025 | Sirasa TV,ලංකාවේ ජනප්රියම ටෙලිනාට්යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 👉 www.youtube.com/@SirasaOfficial 𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 *𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk *𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk *𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv *𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk *𝗪𝗲𝗯 - https://www.sirasatv.lk #Rocky #RockyChapterII #SirasaTV #ThePeoplesChannel #lka,UCn0XmAUFv6d2tofMFEesSNw,Sirasa TV,2025-07-22 14:45:06+00:00,24,"['sirasa tv', 'sirasa tv live', 'live sirasa tv', 'sirasa tv today', 'sirasa tv channel live', 'sirasa tv live online', 'sirasa', 'tv live', 'sirasa youtube', 'rocky', 'rocky teledrama', 'රොකී', 'rocky sirasa tv', 'rocky drama', 'rocky tele', 'sinhala drama', 'sirasa live', 'rocky sirasa', 'rocky today episode', 'sirasa tv rocky', 'sinhala teledrama', 'sirasa drama', 'roki', 'sirasa tv teledrama', 'රොකි', 'roki drama', 'sirasa rocky', 'rocky drama sirasa', 'roki teledrama', 'roki sirasa tv', 'rocky chapter 2', 'chapter 2', 'roki 2']",si,https://i.ytimg.com/vi/skM4spMrGN8/hqdefault.jpg,206499,6603,177,1129,hd,False,public,processed,2025-07-22 20:15:06+05:30,66,417,33,0.031975786924939464,0.0008571428571428571,0.032832929782082326,2025-07-23T18:14:31.631557,2025-07-23,news_media,14,37,18.816666666666666,long,Entertainment,3580000,17479,153031.22741575606,mega,2025,7,22,20,1,203,30,False,3,evening,1,0.14285714285714285,0.0,0.0,0,0,0.13636363636363635,False,False,False,False,False,False,False,False,False,viral,1,medium,0.010599602104274797,0.18119325317027127,0.061777697424073734
x05-MmT0Arc,Maawa Mathakada (මාව මතකද) | Episode 50 | 22nd July 2025 | Sirasa TV,"ලංකාවේ ජනප්රියම ටෙලිනාට්යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 👉 www.youtube.com/@SirasaOfficial 𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 *𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk *𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk *𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv *𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk *𝗪𝗲𝗯 - https://www.sirasatv.lk Cast - Udari Warnakulasooriya,Dasun Pathirana,Oleesha Niwyadi,Rashiprabha Sandeepani,Kusum Renu, Sriyantha Mendis,Harshana Bethmage,Tharanga Dissanayake,Jagath Chamila,Samitha Sudheeshwara,Pramila Thenuujana,Shashika Pieris #MaawaMathakada #SirasaTV #ThePeoplesChannel #lka",UCn0XmAUFv6d2tofMFEesSNw,Sirasa TV,2025-07-22 14:15:06+00:00,24,"['sirasa tv', 'sirasa tv live', 'live sirasa tv', 'sirasa tv live now', 'sirasa tv today', 'sirasa tv channel', 'sirasa', 'tv live', 'sirasa youtube', 'sirasa live', 'sirasa drama', 'sirasa tv teledrama', 'latest episode', 'Maawa', 'Maawa Mathakada', 'Maawa Mathakada sirsa tv', 'Maawa Mathakada today', 'Maawa Mathakada teledrama', 'mawa mathakada', 'මාව', 'මාවමතකද', 'today maawa mathakada', 'sirasa new teledrama', 'maawa mathakada yesterday', 'Udari Warnakulasooriya', 'Dasun Pathirana', 'maawa mathakada episode', 'udari new drama']",si,https://i.ytimg.com/vi/x05-MmT0Arc/hqdefault.jpg,30818,728,16,1084,hd,False,public,processed,2025-07-22 19:45:06+05:30,68,634,28,0.023621791751841398,0.0005191602582822285,0.024140952010123624,2025-07-23T18:14:31.631557,2025-07-23,news_media,14,52,18.066666666666666,long,Entertainment,3580000,17479,153031.22741575606,mega,2025,7,22,19,1,203,30,False,3,evening,1,0.14285714285714285,0.0,0.0,0,0,0.10294117647058823,False,False,False,False,False,False,False,False,False,medium_high,0,medium,0.0015817581882614088,0.1332253216016314,0.0410748272122724
Wxk2ath_HBw,මට ඔයාට හිත ගියා 😏,ලංකාවේ ජනප්රියම ටෙලිනාට්යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 👉 www.youtube.com/@SirasaOfficial 𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 *𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk *𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk *𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv *𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk *𝗪𝗲𝗯 - https://www.sirasatv.lk #SirasaTV #ThePeoplesChannel #lka,UCn0XmAUFv6d2tofMFEesSNw,Sirasa TV,2025-07-22 14:00:52+00:00,24,"['sirasa tv', 'sirasa tv youtube', 'sirasa tv live', 'drama promo', 'latest promo', 'sirasa drama', 'drama trailer', 'drama clips', 'travel', 'sinhala', 'sirasa tv drama', 'viral clips', 'viral videos', 'sirasa tv digital', 'sirasa live', 'latest promos', 'sneak peek', 'web clips', 'daily soaps', 'drama', 'latest', 'scene', 'sirasa today', 'sirasa promo', 'sirasa trailers', 'promo', 'drama scenes', 'sinhala trailer', 'latest clips', 'best scene', 'parineeti', 'sihina aadare', 'sihina aadare trailer', 'sihina adare sirasa tv', 'සිහින ආදරේ']",si,https://i.ytimg.com/vi/Wxk2ath_HBw/hqdefault.jpg,7391,170,11,112,hd,False,public,processed,2025-07-22 19:30:52+05:30,18,394,35,0.022997835497835496,0.001488095238095238,0.024485930735930736,2025-07-23T18:14:31.631557,2025-07-23,news_media,5,35,1.8666666666666667,short,Entertainment,3580000,17479,153031.22741575606,mega,2025,7,22,19,1,203,30,False,3,evening,1,0.14285714285714285,0.0,0.0,0,0,0.0,False,False,False,False,False,False,False,False,False,medium_low,0,medium,0.00037923185120477973,0.13512913640032284,0.040804203215940194
sy1TgbLRmO4,කොල්ලෝ කොට වුණාම අවුල්නෙ අයියේ 😅 #shorts,ලංකාවේ ජනප්රියම ටෙලිනාට්යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 👉 www.youtube.com/@SirasaOfficial 𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 *𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk *𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk *𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv *𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk *𝗪𝗲𝗯 - https://www.sirasatv.lk #SirasaTV #ThePeoplesChannel #lka,UCn0XmAUFv6d2tofMFEesSNw,Sirasa TV,2025-07-22 08:00:57+00:00,24,"['sirasa tv', 'sirasa tv youtube', 'sirasa tv live', 'shorts', 'youtube shorts', 'shorts feed', 'new trend', 'trending music', 'trending now', 'shorts popular', 'yt shorts', 'viral shorts', 'trending shorts', 'new shorts', 'trending', 'shorts videos', 'shorts new', 'comedy shorts', 'shorts trends', 'trend', 'youtube', 'youtube videos', 'trending shorts sri lanka', 'shorts video', 'viral', 'for you', 'subscribe', 'shorts fyp', 'best shorts', 'popular shorts', 'viral shorts videos', 'drama shorts', 'drama shorts drama', 'drama', 'feed', 'teledrama']",si,https://i.ytimg.com/vi/sy1TgbLRmO4/hqdefault.jpg,14682,358,2,35,hd,False,public,processed,2025-07-22 13:30:57+05:30,40,394,36,0.02438193829598856,0.0001362119457876456,0.024518150241776202,2025-07-23T18:14:31.631557,2025-07-23,news_media,7,35,0.5833333333333334,very_short,Entertainment,3580000,17479,153031.22741575606,mega,2025,7,22,13,1,203,30,False,3,afternoon,1,0.14285714285714285,0.0,0.0,0,0,0.0,False,False,False,False,False,False,False,False,False,medium_high,0,medium,0.0007534846161119332,0.13530694438512425,0.041119522546815626
mGQE1Jg5-00,හදිසි අනතුරකදී රෝහල් පද්ධතියේ ක්රියාකාරිත්වය මොනවගේද?,"Watch ITN Programmes & More Updates at https://www.itn.lk #ITN #ITNSriLanka #ITNDigital ITN ON SOCIAL Follow on Facebook : https://www.facebook.com/ITNSriLanka Subscribe on YouTube : http://bit.ly/SubscribeITNSriLanka Follow on Instagram : https://www.instagram.com/itn.srilanka Follow on X : https://www.x.com/ITNSriLanka © 2025 by Independent Television Network Ltd. All rights reserved. No part of this video may be reproduced or transmitted in any form or by any means, electronic, mechanical, recording, or otherwise, without prior written permission of Independent Television Network Ltd.",UCQTcNhAZidy1i9wwmdgf2Lw,ITN Sri Lanka,2025-07-23 11:30:43+00:00,24,"['itn', 'sri', 'lanka', 'programmes', 'sinhala', 'tv', 'lankan', 'independent', 'television', 'network']",,https://i.ytimg.com/vi/mGQE1Jg5-00/hqdefault.jpg,3,0,0,77,hd,False,public,processed,2025-07-23 17:00:43+05:30,53,594,10,0.0,0.0,0.0,2025-07-23T18:14:35.658433,2025-07-23,news_media,6,75,1.2833333333333334,short,Entertainment,2860000,30209,73502.27839385613,mega,2025,7,23,17,2,204,30,False,3,afternoon,0,0.0,0.0,0.0,0,1,0.0,False,False,False,False,False,False,False,False,False,low,0,,0.0,0.0,0.0
JWZ0e_xvDu4,Triple P - Episode 120 - කසාද දවසේදීම ඇති වෙන ප්රශ්න ජීවිත කාලයටම බලපාන්න පුළුවන්,"#ITN #ITNSriLanka #ITNDigital #Triplep #samithaethuldoraarachchi #itn #parenting #Mother #children © 2025 by Independent Television Network Ltd. All rights reserved. No part of this video may be reproduced or transmitted in any form or by any means, electronic, mechanical, recording, or otherwise, without prior written permission of Independent Television Network Ltd.",UCQTcNhAZidy1i9wwmdgf2Lw,ITN Sri Lanka,2025-07-23 11:30:06+00:00,27,"['itn', 'programmes', 'lankan', 'TRIPLE P', 'HOT', 'TOP', 'NEW', 'TRENDING', 'PARENTING', 'CHILD', 'PSHYCOLOGY', 'INSIDE STORY', 'SRI LANKA', 'LAMAY', 'LAMAI', 'PROGRAM', 'PROGRAMME', 'DOCTOR', 'PROBLEMS', 'MOM', 'MOTHER', 'FAMILY', 'BIRTH CONTROL', 'AGGRESSIVE', 'para dige', 'diwyadari', 'triple p new', 'hasini doctor', 'hasini p', 'today triple p', 'දරුවා', 'අම්මලා', 'දරුවෙකුගේ ජීවිතය', 'ජීවිතයට එන ප්\u200dරශ්න', 'news mentalheath', 'mental health itn', 'samitha athuldoraarachchi', 'itn samitha', 'Episode 120']",,https://i.ytimg.com/vi/JWZ0e_xvDu4/hqdefault.jpg,127,3,0,1795,hd,False,public,processed,2025-07-23 17:00:06+05:30,81,370,39,0.0234375,0.0,0.0234375,2025-07-23T18:14:35.658433,2025-07-23,news_media,15,50,29.916666666666668,long,Education,2860000,30209,73502.27839385613,mega,2025,7,23,17,2,204,30,False,3,afternoon,0,0.0,0.0,0.0,0,0,0.037037037037037035,False,False,False,False,False,False,False,False,False,low,0,medium,6.3650175351100014e-06,0.12934322033898304,0.03880742161396949
j79T9efnz9Q,ප්රශ්න අමතක කරලා හිනා වෙන්න තරම් මගේ ජීවිතේ සුන්දර නෑ #Raaga#Teledrama,"Watch ITN Programmes & More Updates at https://www.itn.lk #ITN #ITNSriLanka #ITNDigital #Raaga ITN ON SOCIAL Follow on Facebook : https://www.facebook.com/ITNSriLanka Subscribe on YouTube : http://bit.ly/SubscribeITNSriLanka Follow on Instagram : https://www.instagram.com/itn.srilanka Follow on X : https://www.x.com/ITNSriLanka © 2025 by Independent Television Network Ltd. All rights reserved. No part of this video may be reproduced or transmitted in any form or by any means, electronic, mechanical, recording, or otherwise, without prior written permission of Independent Television Network Ltd.",UCQTcNhAZidy1i9wwmdgf2Lw,ITN Sri Lanka,2025-07-23 10:30:26+00:00,24,"['itn', 'sri', 'lanka', 'programmes', 'sinhala', 'tv', 'lankan', 'independent', 'television', 'network', 'Srilanka Teledrama', 'itn drama', 'new teledrama', 'itn 8.00', 'sinhala drama', 'sri lanka drama', '8.00 new drama', 'Raaga', 'Raga', 'Jayaprakash Sivagurunadan', 'Sampath Jayaweera', 'Kusal Madhuranga', 'Sachin', 'Suhandi Voshadi', 'Nayomi Thakshila', 'Nithya Devindi', 'Wathsala Diyalagoda', 'Amandya Uthpalee', 'Dilshan Pathirathna']",,https://i.ytimg.com/vi/j79T9efnz9Q/hqdefault.jpg,228,2,0,32,hd,False,public,processed,2025-07-23 16:00:26+05:30,70,601,29,0.008733624454148471,0.0,0.008733624454148471,2025-07-23T18:14:35.658433,2025-07-23,news_media,11,76,0.5333333333333333,very_short,Entertainment,2860000,30209,73502.27839385613,mega,2025,7,23,16,2,204,30,False,3,afternoon,0,0.0,0.0,0.0,0,0,0.02857142857142857,False,False,False,False,False,False,False,False,False,low,0,low,1.1549426979030245e-05,0.048197764784249864,0.01446741403416028
